,source,target,total,count,source_num,target_num
985,the university of texas at austin,university of houston,the university of texas at austin university of houston,3,21,469
6377,university of california san diego,environ italy,university of california san diego environ italy,3,135,328
6332,massachusetts institute of technology,university of texas austin,massachusetts institute of technology university of texas austin,3,154,580
5776,geomechanica inc.,university of toronto,geomechanica inc. university of toronto,3,165,748
1644,bp-phpc,phpc,bp-phpc phpc,3,555,184
1599,sonatrach,eni s.p.a,sonatrach eni s.p.a,3,477,229
5981,fluminense federal university (uff),"petroleo brasileiro s.a.,","fluminense federal university (uff) petroleo brasileiro s.a.,",3,702,295
5975,"petroleo brasileiro s.a.,",fluminense federal university (uff),"petroleo brasileiro s.a., fluminense federal university (uff)",3,295,702
5974,"petroleo brasileiro s.a.,",bblink&modecom- genesis institute,"petroleo brasileiro s.a., bblink&modecom- genesis institute",3,295,407
5970,bblink&modecom- genesis institute,"petroleo brasileiro s.a.,","bblink&modecom- genesis institute petroleo brasileiro s.a.,",3,407,295
1624,eni s.p.a,sonatrach,eni s.p.a sonatrach,3,229,477
5941,tno diana bv,tno,tno diana bv tno,3,700,209
5938,tno,tno diana bv,tno tno diana bv,3,209,700
5935,engineering seismology group (esg) canada inc.,sudbury integrated nickel operations a glencore company,engineering seismology group (esg) canada inc. sudbury integrated nickel operations a glencore company,3,54,577
1663,phpc,bp-phpc,phpc bp-phpc,3,184,555
6331,massachusetts institute of technology,university of california riverside,massachusetts institute of technology university of california riverside,3,154,309
1688,the university of texas at austin,university of calgary,the university of texas at austin university of calgary,3,21,665
7575,beicip-franlab,repsol usa,beicip-franlab repsol usa,3,236,294
5881,cenpes/petrobras,gtep/puc-rio,cenpes/petrobras gtep/puc-rio,3,192,487
5878,gtep/puc-rio,cenpes/petrobras,gtep/puc-rio cenpes/petrobras,3,487,192
7560,repsol usa,beicip-franlab,repsol usa beicip-franlab,3,294,236
1695,university of calgary,the university of texas at austin,university of calgary the university of texas at austin,3,665,21
7545,schlumberger,chevron argentina,schlumberger chevron argentina,3,287,87
7536,chevron argentina,schlumberger,chevron argentina schlumberger,3,87,287
5777,university of toronto,geomechanica inc.,university of toronto geomechanica inc.,3,748,165
1595,sonatrach,carbo ceramics,sonatrach carbo ceramics,3,477,146
6002,halliburton; colorado school of mines,halliburton,halliburton; colorado school of mines halliburton,3,259,588
6004,halliburton,halliburton; colorado school of mines,halliburton halliburton; colorado school of mines,3,588,259
6024,agapito associates inc.,eti soda,agapito associates inc. eti soda,3,443,335
6330,massachusetts institute of technology,university of california san diego,massachusetts institute of technology university of california san diego,3,154,135
6840,curtin university,university of north dakota,curtin university university of north dakota,3,264,405
6842,university of north dakota,curtin university,university of north dakota curtin university,3,405,264
66,weatherford,aramco,weatherford aramco,3,454,851
6902,korea institute of civil engineering and building technology,ministry of land infrastructure and transport government complex sejong,korea institute of civil engineering and building technology ministry of land infrastructure and transport government complex sejong,3,709,776
6905,ministry of land infrastructure and transport government complex sejong,korea institute of civil engineering and building technology,ministry of land infrastructure and transport government complex sejong korea institute of civil engineering and building technology,3,776,709
6908,barrick gold corporation; university of nevada,barrick gold corporation,barrick gold corporation; university of nevada barrick gold corporation,3,628,863
81,aramco,weatherford,aramco weatherford,3,851,454
6912,barrick gold corporation,barrick gold corporation; university of nevada,barrick gold corporation barrick gold corporation; university of nevada,3,863,628
6913,barrick gold corporation,university of nevada,barrick gold corporation university of nevada,3,863,315
7875,china oilfield services limited,cnooc research institute,china oilfield services limited cnooc research institute,3,507,412
6919,university of nevada,barrick gold corporation,university of nevada barrick gold corporation,3,315,863
6159,statoil gulf services,texas tech university,statoil gulf services texas tech university,3,738,367
6158,texas tech university,statoil gulf services,texas tech university statoil gulf services,3,367,738
6145,saipem spa,lawrence berkeley national laboratory,saipem spa lawrence berkeley national laboratory,3,280,645
6142,lawrence berkeley national laboratory,saipem spa,lawrence berkeley national laboratory saipem spa,3,645,280
7874,cnooc research institute,china oilfield services limited,cnooc research institute china oilfield services limited,3,412,507
1578,carbo ceramics,sonatrach,carbo ceramics sonatrach,3,146,477
6027,eti soda,agapito associates inc.,eti soda agapito associates inc.,3,335,443
7448,aim geoanalytics,cgg geoconsulting,aim geoanalytics cgg geoconsulting,3,129,834
4110,university of oklahoma,uc-berkeley,university of oklahoma uc-berkeley,3,556,726
4127,uc-berkeley,saudi aramco,uc-berkeley saudi aramco,3,726,595
3071,sct operations pty ltd,csiro,sct operations pty ltd csiro,3,426,865
7752,graham davies geological consultants ltd.,canadian discovery ltd.,graham davies geological consultants ltd. canadian discovery ltd.,3,667,354
3732,the pennsylvania state university,hanyang university,the pennsylvania state university hanyang university,3,48,228
3730,hanyang university,the pennsylvania state university,hanyang university the pennsylvania state university,3,228,48
7365,,lawrence livermore national laboratory, lawrence livermore national laboratory,3,0,832
3070,csiro,sct operations pty ltd,csiro sct operations pty ltd,3,865,426
4694,university of calgary,dalhousie university,university of calgary dalhousie university,3,665,712
3677,prometeo-senescyt,cidna-espol,prometeo-senescyt cidna-espol,3,688,749
4709,dalhousie university,university of calgary,dalhousie university university of calgary,3,712,665
3674,cidna-espol,prometeo-senescyt,cidna-espol prometeo-senescyt,3,749,688
4724,innovative engineering systems global,taqa,innovative engineering systems global taqa,3,719,609
3593,schlumberger del ecuador s.a.,petroamazonas ep,schlumberger del ecuador s.a. petroamazonas ep,3,251,211
7239,baker hughes inc.,ypf s.a.,baker hughes inc. ypf s.a.,3,613,33
3592,petroamazonas ep,schlumberger del ecuador s.a.,petroamazonas ep schlumberger del ecuador s.a.,3,211,251
7750,canadian discovery ltd.,graham davies geological consultants ltd.,canadian discovery ltd. graham davies geological consultants ltd.,3,354,667
4739,taqa,innovative engineering systems global,taqa innovative engineering systems global,3,609,719
397,applied reservoir enterprises ltd.,big guns energy services inc.,applied reservoir enterprises ltd. big guns energy services inc.,3,63,56
401,3 phase terra consulting ltd.,big guns energy services inc.,3 phase terra consulting ltd. big guns energy services inc.,3,358,56
3517,petramazonas ep,halliburton,petramazonas ep halliburton,3,151,588
3514,halliburton,petramazonas ep,halliburton petramazonas ep,3,588,151
404,big guns energy services inc.,applied reservoir enterprises ltd.,big guns energy services inc. applied reservoir enterprises ltd.,3,56,63
405,big guns energy services inc.,3 phase terra consulting ltd.,big guns energy services inc. 3 phase terra consulting ltd.,3,56,358
465,noetic engineering 2008 inc.,suncor energy inc.,noetic engineering 2008 inc. suncor energy inc.,3,511,858
342,university of texas,omv,university of texas omv,3,535,771
336,university of petroleum & energy studies,omv,university of petroleum & energy studies omv,3,513,771
3970,abu dhabi marine operating co.,abu dhabi national oil co.,abu dhabi marine operating co. abu dhabi national oil co.,3,846,383
3988,abu dhabi national oil co.,abu dhabi marine operating co.,abu dhabi national oil co. abu dhabi marine operating co.,3,383,846
7407,ingrain inc houston tx,sm energy billings mt,ingrain inc houston tx sm energy billings mt,3,19,652
7352,university of new south wales australia,geoscience australia,university of new south wales australia geoscience australia,3,289,374
2897,sinopec,origin energy,sinopec origin energy,3,504,382
4125,uc-berkeley,university of oklahoma,uc-berkeley university of oklahoma,3,726,556
