,source,target,total,count,source_num,target_num
3182,kuranakov dmitry,alekseenko olga,kuranakov dmitry alekseenko olga,2,2545,232
3183,kuranakov dmitry,cherny sergey,kuranakov dmitry cherny sergey,2,2545,848
3184,kuranakov dmitry,lapin vasily,kuranakov dmitry lapin vasily,2,2545,1458
3496,madkour ali,nuic ivo,madkour ali nuic ivo,2,1108,658
5191,yamalov i.,nazargalin e.,yamalov i. nazargalin e.,2,3253,2567
5190,yamalov i.,fursov g.,yamalov i. fursov g.,2,3253,784
5189,yamalov i.,fedorov a.,yamalov i. fedorov a.,2,3253,3125
5188,yamalov i.,ivaschenko d.,yamalov i. ivaschenko d.,2,3253,1736
357,shinde a. l.,baxter s.,shinde a. l. baxter s.,2,1408,2674
356,shinde a. l.,hartley l. j.,shinde a. l. hartley l. j.,2,1408,671
5129,asalkhuzina g.,sergeychev a.,asalkhuzina g. sergeychev a.,2,1665,3303
5130,asalkhuzina g.,yamalov i.,asalkhuzina g. yamalov i.,2,1665,3253
352,shinde a. l.,amin m. haggag,shinde a. l. amin m. haggag,2,1408,2840
351,shinde a. l.,edris m. a. ali,shinde a. l. edris m. a. ali,2,1408,1702
5131,asalkhuzina g.,valeeva e.,asalkhuzina g. valeeva e.,2,1665,983
5132,ivaschenko d.,davletbaev a.,ivaschenko d. davletbaev a.,2,1736,2965
5133,ivaschenko d.,asalkhuzina g.,ivaschenko d. asalkhuzina g.,2,1736,1665
5134,ivaschenko d.,fedorov a.,ivaschenko d. fedorov a.,2,1736,3125
5135,ivaschenko d.,fursov g.,ivaschenko d. fursov g.,2,1736,784
5136,ivaschenko d.,nazargalin e.,ivaschenko d. nazargalin e.,2,1736,2567
5137,ivaschenko d.,slabetsky a.,ivaschenko d. slabetsky a.,2,1736,2594
343,amin m. haggag,baxter s.,amin m. haggag baxter s.,2,2840,2674
342,amin m. haggag,hartley l. j.,amin m. haggag hartley l. j.,2,2840,671
341,amin m. haggag,perumalla s. v.,amin m. haggag perumalla s. v.,2,2840,1116
5138,ivaschenko d.,sergeychev a.,ivaschenko d. sergeychev a.,2,1736,3303
339,amin m. haggag,shinde a. l.,amin m. haggag shinde a. l.,2,2840,1408
5139,ivaschenko d.,yamalov i.,ivaschenko d. yamalov i.,2,1736,3253
337,amin m. haggag,edris m. a. ali,amin m. haggag edris m. a. ali,2,2840,1702
336,edris m. a. ali,baxter s.,edris m. a. ali baxter s.,2,1702,2674
335,edris m. a. ali,hartley l. j.,edris m. a. ali hartley l. j.,2,1702,671
334,edris m. a. ali,perumalla s. v.,edris m. a. ali perumalla s. v.,2,1702,1116
5128,asalkhuzina g.,slabetsky a.,asalkhuzina g. slabetsky a.,2,1665,2594
5127,asalkhuzina g.,nazargalin e.,asalkhuzina g. nazargalin e.,2,1665,2567
5126,asalkhuzina g.,fursov g.,asalkhuzina g. fursov g.,2,1665,784
5119,davletbaev a.,slabetsky a.,davletbaev a. slabetsky a.,2,2965,2594
384,baxter s.,perumalla s. v.,baxter s. perumalla s. v.,2,2674,1116
5116,davletbaev a.,fedorov a.,davletbaev a. fedorov a.,2,2965,3125
382,baxter s.,shinde a. l.,baxter s. shinde a. l.,2,2674,1408
5117,davletbaev a.,fursov g.,davletbaev a. fursov g.,2,2965,784
380,baxter s.,amin m. haggag,baxter s. amin m. haggag,2,2674,2840
379,baxter s.,edris m. a. ali,baxter s. edris m. a. ali,2,2674,1702
378,hartley l. j.,baxter s.,hartley l. j. baxter s.,2,671,2674
377,hartley l. j.,perumalla s. v.,hartley l. j. perumalla s. v.,2,671,1116
5118,davletbaev a.,nazargalin e.,davletbaev a. nazargalin e.,2,2965,2567
375,hartley l. j.,shinde a. l.,hartley l. j. shinde a. l.,2,671,1408
373,hartley l. j.,amin m. haggag,hartley l. j. amin m. haggag,2,671,2840
5125,asalkhuzina g.,fedorov a.,asalkhuzina g. fedorov a.,2,1665,3125
372,hartley l. j.,edris m. a. ali,hartley l. j. edris m. a. ali,2,671,1702
371,perumalla s. v.,baxter s.,perumalla s. v. baxter s.,2,1116,2674
370,perumalla s. v.,hartley l. j.,perumalla s. v. hartley l. j.,2,1116,671
5120,davletbaev a.,sergeychev a.,davletbaev a. sergeychev a.,2,2965,3303
5121,davletbaev a.,yamalov i.,davletbaev a. yamalov i.,2,2965,3253
366,perumalla s. v.,amin m. haggag,perumalla s. v. amin m. haggag,2,1116,2840
365,perumalla s. v.,edris m. a. ali,perumalla s. v. edris m. a. ali,2,1116,1702
5122,davletbaev a.,valeeva e.,davletbaev a. valeeva e.,2,2965,983
5123,asalkhuzina g.,davletbaev a.,asalkhuzina g. davletbaev a.,2,1665,2965
5124,asalkhuzina g.,ivaschenko d.,asalkhuzina g. ivaschenko d.,2,1665,1736
5140,ivaschenko d.,valeeva e.,ivaschenko d. valeeva e.,2,1736,983
332,edris m. a. ali,shinde a. l.,edris m. a. ali shinde a. l.,2,1702,1408
5141,fedorov a.,davletbaev a.,fedorov a. davletbaev a.,2,3125,2965
5178,sergeychev a.,asalkhuzina g.,sergeychev a. asalkhuzina g.,2,3303,1665
5168,slabetsky a.,davletbaev a.,slabetsky a. davletbaev a.,2,2594,2965
5169,slabetsky a.,asalkhuzina g.,slabetsky a. asalkhuzina g.,2,2594,1665
5170,slabetsky a.,ivaschenko d.,slabetsky a. ivaschenko d.,2,2594,1736
5171,slabetsky a.,fedorov a.,slabetsky a. fedorov a.,2,2594,3125
5172,slabetsky a.,fursov g.,slabetsky a. fursov g.,2,2594,784
5173,slabetsky a.,nazargalin e.,slabetsky a. nazargalin e.,2,2594,2567
5174,slabetsky a.,sergeychev a.,slabetsky a. sergeychev a.,2,2594,3303
5175,slabetsky a.,yamalov i.,slabetsky a. yamalov i.,2,2594,3253
5176,slabetsky a.,valeeva e.,slabetsky a. valeeva e.,2,2594,983
5177,sergeychev a.,davletbaev a.,sergeychev a. davletbaev a.,2,3303,2965
5179,sergeychev a.,ivaschenko d.,sergeychev a. ivaschenko d.,2,3303,1736
5166,nazargalin e.,yamalov i.,nazargalin e. yamalov i.,2,2567,3253
5180,sergeychev a.,fedorov a.,sergeychev a. fedorov a.,2,3303,3125
5181,sergeychev a.,fursov g.,sergeychev a. fursov g.,2,3303,784
5182,sergeychev a.,nazargalin e.,sergeychev a. nazargalin e.,2,3303,2567
5183,sergeychev a.,slabetsky a.,sergeychev a. slabetsky a.,2,3303,2594
5184,sergeychev a.,yamalov i.,sergeychev a. yamalov i.,2,3303,3253
5185,sergeychev a.,valeeva e.,sergeychev a. valeeva e.,2,3303,983
5186,yamalov i.,davletbaev a.,yamalov i. davletbaev a.,2,3253,2965
5187,yamalov i.,asalkhuzina g.,yamalov i. asalkhuzina g.,2,3253,1665
281,schechter david,sun jianlei,schechter david sun jianlei,2,949,2514
280,sun jianlei,schechter david,sun jianlei schechter david,2,2514,949
5167,nazargalin e.,valeeva e.,nazargalin e. valeeva e.,2,2567,983
5165,nazargalin e.,sergeychev a.,nazargalin e. sergeychev a.,2,2567,3303
330,edris m. a. ali,amin m. haggag,edris m. a. ali amin m. haggag,2,1702,2840
5152,fursov g.,ivaschenko d.,fursov g. ivaschenko d.,2,784,1736
5142,fedorov a.,asalkhuzina g.,fedorov a. asalkhuzina g.,2,3125,1665
5143,fedorov a.,ivaschenko d.,fedorov a. ivaschenko d.,2,3125,1736
5144,fedorov a.,fursov g.,fedorov a. fursov g.,2,3125,784
5145,fedorov a.,nazargalin e.,fedorov a. nazargalin e.,2,3125,2567
5146,fedorov a.,slabetsky a.,fedorov a. slabetsky a.,2,3125,2594
5147,fedorov a.,sergeychev a.,fedorov a. sergeychev a.,2,3125,3303
5148,fedorov a.,yamalov i.,fedorov a. yamalov i.,2,3125,3253
5149,fedorov a.,valeeva e.,fedorov a. valeeva e.,2,3125,983
5150,fursov g.,davletbaev a.,fursov g. davletbaev a.,2,784,2965
5151,fursov g.,asalkhuzina g.,fursov g. asalkhuzina g.,2,784,1665
5153,fursov g.,fedorov a.,fursov g. fedorov a.,2,784,3125
5164,nazargalin e.,slabetsky a.,nazargalin e. slabetsky a.,2,2567,2594
5154,fursov g.,nazargalin e.,fursov g. nazargalin e.,2,784,2567
5155,fursov g.,slabetsky a.,fursov g. slabetsky a.,2,784,2594
5156,fursov g.,sergeychev a.,fursov g. sergeychev a.,2,784,3303
5157,fursov g.,yamalov i.,fursov g. yamalov i.,2,784,3253
5158,fursov g.,valeeva e.,fursov g. valeeva e.,2,784,983
5159,nazargalin e.,davletbaev a.,nazargalin e. davletbaev a.,2,2567,2965
5160,nazargalin e.,asalkhuzina g.,nazargalin e. asalkhuzina g.,2,2567,1665
5161,nazargalin e.,ivaschenko d.,nazargalin e. ivaschenko d.,2,2567,1736
5162,nazargalin e.,fedorov a.,nazargalin e. fedorov a.,2,2567,3125
5163,nazargalin e.,fursov g.,nazargalin e. fursov g.,2,2567,784
611,bedrikovetsky pavel,badalyan alexander,bedrikovetsky pavel badalyan alexander,2,790,1151
5971,zhukov s.,muravyev a.,zhukov s. muravyev a.,2,863,1530
14880,du xiaoyu,jin yan,du xiaoyu jin yan,2,902,3344
3010,khesroh sawsan,turky huda a,khesroh sawsan turky huda a,2,2628,1754
4779,dymov sergey,shokarev ivan,dymov sergey shokarev ivan,2,449,935
4772,zhludov alexey,dymov sergey,zhludov alexey dymov sergey,2,2296,449
3624,dabyah ali al,merie ibrahim,dabyah ali al merie ibrahim,2,963,761
4763,gulov artur,dymov sergey,gulov artur dymov sergey,2,2433,449
799,zhang fuxiang,yang xiangtong,zhang fuxiang yang xiangtong,2,814,2043
6348,zhang lei,liang xing,zhang lei liang xing,2,1432,303
801,zhang fuxiang,yuan xuefang,zhang fuxiang yuan xuefang,2,814,755
4754,shokarev ivan,dymov sergey,shokarev ivan dymov sergey,2,935,449
805,zhang fuxiang,luo fang,zhang fuxiang luo fang,2,814,3211
7377,surjaatmadja j. b.,lewis b. j.,surjaatmadja j. b. lewis b. j.,2,3261,1916
7376,lewis b. j.,surjaatmadja j. b.,lewis b. j. surjaatmadja j. b.,2,1916,3261
814,yang xiangtong,zhang fuxiang,yang xiangtong zhang fuxiang,2,2043,814
817,yang xiangtong,yuan xuefang,yang xiangtong yuan xuefang,2,2043,755
821,yang xiangtong,luo fang,yang xiangtong luo fang,2,2043,3211
830,yuan xuefang,zhang fuxiang,yuan xuefang zhang fuxiang,2,755,814
4781,dymov sergey,zhludov alexey,dymov sergey zhludov alexey,2,449,2296
832,yuan xuefang,yang xiangtong,yuan xuefang yang xiangtong,2,755,2043
12851,rougier e.,carey j. w.,rougier e. carey j. w.,2,2157,1028
3003,thakuria nabajyoti,turky huda a,thakuria nabajyoti turky huda a,2,357,1754
837,yuan xuefang,luo fang,yuan xuefang luo fang,2,755,3211
2997,turky huda a,khesroh sawsan,turky huda a khesroh sawsan,2,1754,2628
2996,turky huda a,thakuria nabajyoti,turky huda a thakuria nabajyoti,2,1754,357
862,luo fang,zhang fuxiang,luo fang zhang fuxiang,2,3211,814
864,luo fang,yang xiangtong,luo fang yang xiangtong,2,3211,2043
866,luo fang,yuan xuefang,luo fang yuan xuefang,2,3211,755
17831,austin jack w.,mccarty reid s.,austin jack w. mccarty reid s.,2,988,1290
12238,wang s. f.,zhang z. x.,wang s. f. zhang z. x.,2,1314,1683
17826,mccarty reid s.,austin jack w.,mccarty reid s. austin jack w.,2,1290,988
17825,mccarty reid s.,vassilellis george,mccarty reid s. vassilellis george,2,1290,2145
17824,mccarty reid s.,russell s. duffy,mccarty reid s. russell s. duffy,2,1290,2302
4780,dymov sergey,gulov artur,dymov sergey gulov artur,2,449,2433
12840,porter m. l.,carey j. w.,porter m. l. carey j. w.,2,2798,1028
12236,zhang z. x.,wang s. f.,zhang z. x. wang s. f.,2,1683,1314
715,nabhani farhad,feng wei cher,nabhani farhad feng wei cher,2,2986,3123
6270,li chao,chen sheng,li chao chen sheng,2,1977,828
6271,li chao,yuan fang,li chao yuan fang,2,1977,2811
6273,li chao,wang zhimin,li chao wang zhimin,2,1977,1999
7416,pastrana w.,lomas j.,pastrana w. lomas j.,2,1838,1574
12819,carey j. w.,porter m. l.,carey j. w. porter m. l.,2,1028,2798
704,parvizi hadi,rezaei-gomari sina,parvizi hadi rezaei-gomari sina,2,1659,2293
705,parvizi hadi,nabhani farhad,parvizi hadi nabhani farhad,2,1659,2986
12820,carey j. w.,rougier e.,carey j. w. rougier e.,2,1028,2157
707,parvizi hadi,feng wei cher,parvizi hadi feng wei cher,2,1659,3123
708,rezaei-gomari sina,parvizi hadi,rezaei-gomari sina parvizi hadi,2,2293,1659
709,rezaei-gomari sina,nabhani farhad,rezaei-gomari sina nabhani farhad,2,2293,2986
711,rezaei-gomari sina,feng wei cher,rezaei-gomari sina feng wei cher,2,2293,3123
712,nabhani farhad,parvizi hadi,nabhani farhad parvizi hadi,2,2986,1659
713,nabhani farhad,rezaei-gomari sina,nabhani farhad rezaei-gomari sina,2,2986,2293
3072,sepehrnoori kamy,haddad mahdi,sepehrnoori kamy haddad mahdi,2,2451,2694
3049,moronkeji dee,franquet javier,moronkeji dee franquet javier,2,2841,2592
7407,vallejo r.,pastrana w.,vallejo r. pastrana w.,2,2422,1838
3069,haddad mahdi,sepehrnoori kamy,haddad mahdi sepehrnoori kamy,2,2694,2451
720,feng wei cher,parvizi hadi,feng wei cher parvizi hadi,2,3123,1659
721,feng wei cher,rezaei-gomari sina,feng wei cher rezaei-gomari sina,2,3123,2293
722,feng wei cher,nabhani farhad,feng wei cher nabhani farhad,2,3123,2986
7404,vallejo r.,lomas j.,vallejo r. lomas j.,2,2422,1574
12828,karra s.,viswanathan h. s.,karra s. viswanathan h. s.,2,1005,1676
7395,lomas j.,pastrana w.,lomas j. pastrana w.,2,1574,1838
3056,franquet javier,moronkeji dee,franquet javier moronkeji dee,2,2592,2841
6320,liang xing,zhang lei,liang xing zhang lei,2,303,1432
14708,molgaard j.,butt s. d.,molgaard j. butt s. d.,2,2669,377
7393,lomas j.,vallejo r.,lomas j. vallejo r.,2,1574,2422
14711,butt s. d.,molgaard j.,butt s. d. molgaard j.,2,377,2669
3617,merie ibrahim,dabyah ali al,merie ibrahim dabyah ali al,2,761,963
17823,mccarty reid s.,elrafie emad a.,mccarty reid s. elrafie emad a.,2,1290,1237
17820,vassilellis george,mccarty reid s.,vassilellis george mccarty reid s.,2,2145,1290
6268,li chao,zhang hui,li chao zhang hui,2,1977,1415
3736,karanikas j. m.,geilikman m. b.,karanikas j. m. geilikman m. b.,2,112,282
13706,mack m.,zhang f.,mack m. zhang f.,2,148,539
13703,zhang f.,mack m.,zhang f. mack m.,2,539,148
11163,lee r.,el touny s.,lee r. el touny s.,2,198,3201
12175,rai c. s.,sondergeld c. h.,rai c. s. sondergeld c. h.,2,345,582
12174,rai c. s.,mighani s.,rai c. s. mighani s.,2,345,702
12172,sondergeld c. h.,mighani s.,sondergeld c. h. mighani s.,2,582,702
12171,mighani s.,rai c. s.,mighani s. rai c. s.,2,702,345
11171,holliday a.,el touny s.,holliday a. el touny s.,2,1719,3201
12170,mighani s.,sondergeld c. h.,mighani s. sondergeld c. h.,2,702,582
3732,geilikman m. b.,wong sau-wai,geilikman m. b. wong sau-wai,2,282,3186
3733,geilikman m. b.,karanikas j. m.,geilikman m. b. karanikas j. m.,2,282,112
3734,wong sau-wai,geilikman m. b.,wong sau-wai geilikman m. b.,2,3186,282
3735,wong sau-wai,karanikas j. m.,wong sau-wai karanikas j. m.,2,3186,112
11179,taha m.,el touny s.,taha m. el touny s.,2,1712,3201
3737,karanikas j. m.,wong sau-wai,karanikas j. m. wong sau-wai,2,112,3186
9220,sirat m.,zhang x.,sirat m. zhang x.,2,1717,1865
1012,nouri alireza,fattahpour vahidoddin,nouri alireza fattahpour vahidoddin,2,1843,3067
11184,el touny s.,omar m. g.,el touny s. omar m. g.,2,3201,499
11185,el touny s.,lee r.,el touny s. lee r.,2,3201,198
1015,fattahpour vahidoddin,nouri alireza,fattahpour vahidoddin nouri alireza,2,3067,1843
11186,el touny s.,holliday a.,el touny s. holliday a.,2,3201,1719
11187,el touny s.,taha m.,el touny s. taha m.,2,3201,1712
11188,el touny s.,al-sarraf a.,el touny s. al-sarraf a.,2,3201,176
11189,el touny s.,abdullah m.,el touny s. abdullah m.,2,3201,760
11190,el touny s.,mahalanobis p.,el touny s. mahalanobis p.,2,3201,3180
11202,al-sarraf a.,el touny s.,al-sarraf a. el touny s.,2,176,3201
15751,walsh stuart d. c.,du frane wyatt l.,walsh stuart d. c. du frane wyatt l.,2,1002,389
15750,walsh stuart d. c.,roy pratanu,walsh stuart d. c. roy pratanu,2,1002,233
14958,kwok c. y.,duan k.,kwok c. y. duan k.,2,2378,706
14959,duan k.,kwok c. y.,duan k. kwok c. y.,2,706,2378
11155,omar m. g.,el touny s.,omar m. g. el touny s.,2,499,3201
13720,carey j. w.,viswanathan h.,carey j. w. viswanathan h.,2,1028,2698
17815,russell s. duffy,mccarty reid s.,russell s. duffy mccarty reid s.,2,2302,1290
14871,lu yunhu,jiang hailong,lu yunhu jiang hailong,2,1085,131
17810,elrafie emad a.,mccarty reid s.,elrafie emad a. mccarty reid s.,2,1237,1290
14848,deng yong,chen mian,deng yong chen mian,2,2536,1881
14849,deng yong,jin yan,deng yong jin yan,2,2536,3344
14850,deng yong,lu yunhu,deng yong lu yunhu,2,2536,1085
14851,deng yong,zou daiwu,deng yong zou daiwu,2,2536,1532
14853,deng yong,jiang hailong,deng yong jiang hailong,2,2536,131
14854,chen mian,deng yong,chen mian deng yong,2,1881,2536
14857,chen mian,zou daiwu,chen mian zou daiwu,2,1881,1532
14858,chen mian,du xiaoyu,chen mian du xiaoyu,2,1881,902
14860,jin yan,deng yong,jin yan deng yong,2,3344,2536
14863,jin yan,zou daiwu,jin yan zou daiwu,2,3344,1532
14864,jin yan,du xiaoyu,jin yan du xiaoyu,2,3344,902
14866,lu yunhu,deng yong,lu yunhu deng yong,2,1085,2536
14869,lu yunhu,zou daiwu,lu yunhu zou daiwu,2,1085,1532
14872,zou daiwu,deng yong,zou daiwu deng yong,2,1532,2536
6504,chen zhangxin,wu keliu,chen zhangxin wu keliu,2,3335,428
14873,zou daiwu,chen mian,zou daiwu chen mian,2,1532,1881
14874,zou daiwu,jin yan,zou daiwu jin yan,2,1532,3344
14875,zou daiwu,lu yunhu,zou daiwu lu yunhu,2,1532,1085
14877,zou daiwu,jiang hailong,zou daiwu jiang hailong,2,1532,131
14879,du xiaoyu,chen mian,du xiaoyu chen mian,2,902,1881
14883,du xiaoyu,jiang hailong,du xiaoyu jiang hailong,2,902,131
14884,jiang hailong,deng yong,jiang hailong deng yong,2,131,2536
14887,jiang hailong,lu yunhu,jiang hailong lu yunhu,2,131,1085
14888,jiang hailong,zou daiwu,jiang hailong zou daiwu,2,131,1532
14889,jiang hailong,du xiaoyu,jiang hailong du xiaoyu,2,131,902
13731,mody f.,viswanathan h.,mody f. viswanathan h.,2,2394,2698
6498,wu keliu,chen zhangxin,wu keliu chen zhangxin,2,428,3335
13726,viswanathan h.,mody f.,viswanathan h. mody f.,2,2698,2394
13725,viswanathan h.,carey j. w.,viswanathan h. carey j. w.,2,2698,1028
7418,pastrana w.,vallejo r.,pastrana w. vallejo r.,2,1838,2422
4014,raymond s.,ouenes a.,raymond s. ouenes a.,2,634,2869
6242,chen sheng,yuan fang,chen sheng yuan fang,2,828,2811
6244,chen sheng,wang zhimin,chen sheng wang zhimin,2,828,1999
14651,ghamgosar morteza,erarslan nazife,ghamgosar morteza erarslan nazife,2,1583,904
6228,zhang hui,yuan fang,zhang hui yuan fang,2,1415,2811
12800,walle l. e.,papamichos e.,walle l. e. papamichos e.,2,137,2992
6227,zhang hui,chen sheng,zhang hui chen sheng,2,1415,828
6247,yuan fang,zhang hui,yuan fang zhang hui,2,2811,1415
13939,matzar l.,gutierrez m.,matzar l. gutierrez m.,2,1137,427
615,johnson ray,badalyan alexander,johnson ray badalyan alexander,2,1806,1151
3547,hassane tharwat,nuic ivo,hassane tharwat nuic ivo,2,960,658
13941,gutierrez m.,matzar l.,gutierrez m. matzar l.,2,427,1137
12803,papamichos e.,walle l. e.,papamichos e. walle l. e.,2,2992,137
6252,yuan fang,li chao,yuan fang li chao,2,2811,1977
6251,yuan fang,wang zhimin,yuan fang wang zhimin,2,2811,1999
3548,hassane tharwat,hasan gasser,hassane tharwat hasan gasser,2,960,1021
14654,erarslan nazife,ghamgosar morteza,erarslan nazife ghamgosar morteza,2,904,1583
6249,yuan fang,chen sheng,yuan fang chen sheng,2,2811,828
3546,hassane tharwat,el sherbeny wael,hassane tharwat el sherbeny wael,2,960,2200
3545,abdesslam abba,hassane tharwat,abdesslam abba hassane tharwat,2,85,960
3544,abdesslam abba,hasan gasser,abdesslam abba hasan gasser,2,85,1021
6231,zhang hui,li chao,zhang hui li chao,2,1415,1977
3543,abdesslam abba,nuic ivo,abdesslam abba nuic ivo,2,85,658
6230,zhang hui,wang zhimin,zhang hui wang zhimin,2,1415,1999
12807,viswanathan h. s.,karra s.,viswanathan h. s. karra s.,2,1676,1005
6245,chen sheng,li chao,chen sheng li chao,2,828,1977
617,johnson ray,bedrikovetsky pavel,johnson ray bedrikovetsky pavel,2,1806,790
614,johnson ray,keshavarz alireza,johnson ray keshavarz alireza,2,1806,219
3542,abdesslam abba,el sherbeny wael,abdesslam abba el sherbeny wael,2,85,2200
6264,wang zhimin,yuan fang,wang zhimin yuan fang,2,1999,2811
12770,dresen g.,rahner r.,dresen g. rahner r.,2,2991,410
613,bedrikovetsky pavel,johnson ray,bedrikovetsky pavel johnson ray,2,790,1806
6266,wang zhimin,li chao,wang zhimin li chao,2,1999,1977
6263,wang zhimin,chen sheng,wang zhimin chen sheng,2,1999,828
6240,chen sheng,zhang hui,chen sheng zhang hui,2,828,1415
6261,wang zhimin,zhang hui,wang zhimin zhang hui,2,1999,1415
3549,hassane tharwat,abdesslam abba,hassane tharwat abdesslam abba,2,960,85
12974,zhang zhennan,peng shujun,zhang zhennan peng shujun,1,2641,1691
13161,matteo e. n.,newell p.,matteo e. n. newell p.,1,375,1324
13160,matteo e. n.,dewers t. a.,matteo e. n. dewers t. a.,1,375,855
13064,jin t.,li d. d.,jin t. li d. d.,1,2584,2872
13159,matteo e. n.,gomez s. p.,matteo e. n. gomez s. p.,1,375,2763
12939,roche v.,preisig g.,roche v. preisig g.,1,1871,1966
12969,hosseini boosari s. sina,eshkalak mohammad o.,hosseini boosari s. sina eshkalak mohammad o.,1,1471,3213
12940,van der baan m.,roche v.,van der baan m. roche v.,1,2269,1871
12743,zhou hao,zhu weishen,zhou hao zhu weishen,1,1621,3009
12973,eshkalak mohammad o.,aybar umut,eshkalak mohammad o. aybar umut,1,3213,1087
12968,hosseini boosari s. sina,aybar umut,hosseini boosari s. sina aybar umut,1,1471,1087
13065,jin t.,fang z. x.,jin t. fang z. x.,1,2584,2226
12972,eshkalak mohammad o.,hosseini boosari s. sina,eshkalak mohammad o. hosseini boosari s. sina,1,3213,1471
12744,zhou hao,li shucai,zhou hao li shucai,1,1621,1378
12971,aybar umut,eshkalak mohammad o.,aybar umut eshkalak mohammad o.,1,1087,3213
12970,aybar umut,hosseini boosari s. sina,aybar umut hosseini boosari s. sina,1,1087,1471
13068,du x. y.,jin t.,du x. y. jin t.,1,2853,2584
13164,dewers t. a.,sobolik s. r.,dewers t. a. sobolik s. r.,1,855,203
12941,van der baan m.,preisig g.,van der baan m. preisig g.,1,2269,1966
12943,preisig g.,van der baan m.,preisig g. van der baan m.,1,1966,2269
12722,linjian ma,ning zhang,linjian ma ning zhang,1,2139,3121
