,source,target,total,count,source_num,target_num
4132,naymushin a.,leontev i.,naymushin a. leontev i.,2,1178,2265
4153,leontev i.,abdrakhimov a.,leontev i. abdrakhimov a.,2,2265,567
4134,naymushin a.,korovaychuk y.,naymushin a. korovaychuk y.,2,1178,906
4554,zhigulskiy s. v.,alchibaev d. v.,zhigulskiy s. v. alchibaev d. v.,2,2363,1158
11475,hudyma n.,oglesby j.,hudyma n. oglesby j.,2,893,2100
4559,zhigulskiy s. v.,martemyanov a. n.,zhigulskiy s. v. martemyanov a. n.,2,2363,3131
4558,zhigulskiy s. v.,lukin s. v.,zhigulskiy s. v. lukin s. v.,2,2363,2703
4557,zhigulskiy s. v.,kalinin o. yu.,zhigulskiy s. v. kalinin o. yu.,2,2363,1874
4556,zhigulskiy s. v.,ovcharenko yu. v.,zhigulskiy s. v. ovcharenko yu. v.,2,2363,1203
11480,oglesby j.,hudyma n.,oglesby j. hudyma n.,2,2100,893
4555,zhigulskiy s. v.,glazyrina a. ye.,zhigulskiy s. v. glazyrina a. ye.,2,2363,2521
4553,martemyanov a. n.,bazyrov i. sh.,martemyanov a. n. bazyrov i. sh.,2,3131,208
4561,zhigulskiy s. v.,sidelnik a. v.,zhigulskiy s. v. sidelnik a. v.,2,2363,2790
4552,martemyanov a. n.,sidelnik a. v.,martemyanov a. n. sidelnik a. v.,2,3131,2790
4551,martemyanov a. n.,chebyshev i. s.,martemyanov a. n. chebyshev i. s.,2,3131,1884
4550,martemyanov a. n.,zhigulskiy s. v.,martemyanov a. n. zhigulskiy s. v.,2,3131,2363
4549,martemyanov a. n.,lukin s. v.,martemyanov a. n. lukin s. v.,2,3131,2703
4548,martemyanov a. n.,kalinin o. yu.,martemyanov a. n. kalinin o. yu.,2,3131,1874
4547,martemyanov a. n.,ovcharenko yu. v.,martemyanov a. n. ovcharenko yu. v.,2,3131,1203
4546,martemyanov a. n.,glazyrina a. ye.,martemyanov a. n. glazyrina a. ye.,2,3131,2521
4560,zhigulskiy s. v.,chebyshev i. s.,zhigulskiy s. v. chebyshev i. s.,2,2363,1884
4562,zhigulskiy s. v.,bazyrov i. sh.,zhigulskiy s. v. bazyrov i. sh.,2,2363,208
4544,lukin s. v.,bazyrov i. sh.,lukin s. v. bazyrov i. sh.,2,2703,208
4571,chebyshev i. s.,bazyrov i. sh.,chebyshev i. s. bazyrov i. sh.,2,1884,208
11455,aldin m.,patterson r.,aldin m. patterson r.,2,2035,716
4576,sidelnik a. v.,lukin s. v.,sidelnik a. v. lukin s. v.,2,2790,2703
4575,sidelnik a. v.,kalinin o. yu.,sidelnik a. v. kalinin o. yu.,2,2790,1874
4574,sidelnik a. v.,ovcharenko yu. v.,sidelnik a. v. ovcharenko yu. v.,2,2790,1203
4573,sidelnik a. v.,glazyrina a. ye.,sidelnik a. v. glazyrina a. ye.,2,2790,2521
11460,rutqvist j.,nakagawa s.,rutqvist j. nakagawa s.,2,1230,1180
4572,sidelnik a. v.,alchibaev d. v.,sidelnik a. v. alchibaev d. v.,2,2790,1158
11463,nakagawa s.,rutqvist j.,nakagawa s. rutqvist j.,2,1180,1230
4563,chebyshev i. s.,alchibaev d. v.,chebyshev i. s. alchibaev d. v.,2,1884,1158
4570,chebyshev i. s.,sidelnik a. v.,chebyshev i. s. sidelnik a. v.,2,1884,2790
4569,chebyshev i. s.,zhigulskiy s. v.,chebyshev i. s. zhigulskiy s. v.,2,1884,2363
4568,chebyshev i. s.,martemyanov a. n.,chebyshev i. s. martemyanov a. n.,2,1884,3131
4567,chebyshev i. s.,lukin s. v.,chebyshev i. s. lukin s. v.,2,1884,2703
4566,chebyshev i. s.,kalinin o. yu.,chebyshev i. s. kalinin o. yu.,2,1884,1874
4565,chebyshev i. s.,ovcharenko yu. v.,chebyshev i. s. ovcharenko yu. v.,2,1884,1203
4564,chebyshev i. s.,glazyrina a. ye.,chebyshev i. s. glazyrina a. ye.,2,1884,2521
4545,martemyanov a. n.,alchibaev d. v.,martemyanov a. n. alchibaev d. v.,2,3131,1158
4543,lukin s. v.,sidelnik a. v.,lukin s. v. sidelnik a. v.,2,2703,2790
4577,sidelnik a. v.,martemyanov a. n.,sidelnik a. v. martemyanov a. n.,2,2790,3131
4514,glazyrina a. ye.,zhigulskiy s. v.,glazyrina a. ye. zhigulskiy s. v.,2,2521,2363
4521,ovcharenko yu. v.,lukin s. v.,ovcharenko yu. v. lukin s. v.,2,1203,2703
4520,ovcharenko yu. v.,kalinin o. yu.,ovcharenko yu. v. kalinin o. yu.,2,1203,1874
4519,ovcharenko yu. v.,glazyrina a. ye.,ovcharenko yu. v. glazyrina a. ye.,2,1203,2521
4518,ovcharenko yu. v.,alchibaev d. v.,ovcharenko yu. v. alchibaev d. v.,2,1203,1158
4517,glazyrina a. ye.,bazyrov i. sh.,glazyrina a. ye. bazyrov i. sh.,2,2521,208
4516,glazyrina a. ye.,sidelnik a. v.,glazyrina a. ye. sidelnik a. v.,2,2521,2790
4515,glazyrina a. ye.,chebyshev i. s.,glazyrina a. ye. chebyshev i. s.,2,2521,1884
4513,glazyrina a. ye.,martemyanov a. n.,glazyrina a. ye. martemyanov a. n.,2,2521,3131
4523,ovcharenko yu. v.,zhigulskiy s. v.,ovcharenko yu. v. zhigulskiy s. v.,2,1203,2363
4512,glazyrina a. ye.,lukin s. v.,glazyrina a. ye. lukin s. v.,2,2521,2703
4511,glazyrina a. ye.,kalinin o. yu.,glazyrina a. ye. kalinin o. yu.,2,2521,1874
4510,glazyrina a. ye.,ovcharenko yu. v.,glazyrina a. ye. ovcharenko yu. v.,2,2521,1203
4509,glazyrina a. ye.,alchibaev d. v.,glazyrina a. ye. alchibaev d. v.,2,2521,1158
4508,alchibaev d. v.,bazyrov i. sh.,alchibaev d. v. bazyrov i. sh.,2,1158,208
4507,alchibaev d. v.,sidelnik a. v.,alchibaev d. v. sidelnik a. v.,2,1158,2790
4506,alchibaev d. v.,chebyshev i. s.,alchibaev d. v. chebyshev i. s.,2,1158,1884
4522,ovcharenko yu. v.,martemyanov a. n.,ovcharenko yu. v. martemyanov a. n.,2,1203,3131
4524,ovcharenko yu. v.,chebyshev i. s.,ovcharenko yu. v. chebyshev i. s.,2,1203,1884
4542,lukin s. v.,chebyshev i. s.,lukin s. v. chebyshev i. s.,2,2703,1884
4534,kalinin o. yu.,sidelnik a. v.,kalinin o. yu. sidelnik a. v.,2,1874,2790
4541,lukin s. v.,zhigulskiy s. v.,lukin s. v. zhigulskiy s. v.,2,2703,2363
4540,lukin s. v.,martemyanov a. n.,lukin s. v. martemyanov a. n.,2,2703,3131
4539,lukin s. v.,kalinin o. yu.,lukin s. v. kalinin o. yu.,2,2703,1874
4538,lukin s. v.,ovcharenko yu. v.,lukin s. v. ovcharenko yu. v.,2,2703,1203
4537,lukin s. v.,glazyrina a. ye.,lukin s. v. glazyrina a. ye.,2,2703,2521
4536,lukin s. v.,alchibaev d. v.,lukin s. v. alchibaev d. v.,2,2703,1158
4535,kalinin o. yu.,bazyrov i. sh.,kalinin o. yu. bazyrov i. sh.,2,1874,208
4533,kalinin o. yu.,chebyshev i. s.,kalinin o. yu. chebyshev i. s.,2,1874,1884
4525,ovcharenko yu. v.,sidelnik a. v.,ovcharenko yu. v. sidelnik a. v.,2,1203,2790
4532,kalinin o. yu.,zhigulskiy s. v.,kalinin o. yu. zhigulskiy s. v.,2,1874,2363
4531,kalinin o. yu.,martemyanov a. n.,kalinin o. yu. martemyanov a. n.,2,1874,3131
4530,kalinin o. yu.,lukin s. v.,kalinin o. yu. lukin s. v.,2,1874,2703
4529,kalinin o. yu.,ovcharenko yu. v.,kalinin o. yu. ovcharenko yu. v.,2,1874,1203
4528,kalinin o. yu.,glazyrina a. ye.,kalinin o. yu. glazyrina a. ye.,2,1874,2521
4527,kalinin o. yu.,alchibaev d. v.,kalinin o. yu. alchibaev d. v.,2,1874,1158
4526,ovcharenko yu. v.,bazyrov i. sh.,ovcharenko yu. v. bazyrov i. sh.,2,1203,208
11454,aldin m.,mitra a.,aldin m. mitra a.,2,2035,1341
11452,aldin m.,govindarajan s.,aldin m. govindarajan s.,2,2035,340
4135,naymushin a.,bezikov a.,naymushin a. bezikov a.,2,1178,2514
4730,zinovyev a.,korelskiy e.,zinovyev a. korelskiy e.,2,344,586
4737,kostina a.,samohvalov a.,kostina a. samohvalov a.,2,2700,2152
4736,kostina a.,korelskiy e.,kostina a. korelskiy e.,2,2700,586
4735,kostina a.,maximov d.,kostina a. maximov d.,2,2700,1145
4734,kostina a.,zinovyev a.,kostina a. zinovyev a.,2,2700,344
4733,zinovyev a.,kharchenko a.,zinovyev a. kharchenko a.,2,344,2757
4732,zinovyev a.,strakhov s.,zinovyev a. strakhov s.,2,344,2639
4731,zinovyev a.,samohvalov a.,zinovyev a. samohvalov a.,2,344,2152
4729,zinovyev a.,maximov d.,zinovyev a. maximov d.,2,344,1145
4739,kostina a.,kharchenko a.,kostina a. kharchenko a.,2,2700,2757
4728,zinovyev a.,kostina a.,zinovyev a. kostina a.,2,344,2700
4721,popova a.,eidinov a.,popova a. eidinov a.,2,1361,142
4720,popova a.,ershov a.,popova a. ershov a.,2,1361,3227
4719,eidinov a.,popova a.,eidinov a. popova a.,2,142,1361
4718,eidinov a.,ershov a.,eidinov a. ershov a.,2,142,3227
4717,ershov a.,popova a.,ershov a. popova a.,2,3227,1361
4716,ershov a.,eidinov a.,ershov a. eidinov a.,2,3227,142
4738,kostina a.,strakhov s.,kostina a. strakhov s.,2,2700,2639
4740,maximov d.,zinovyev a.,maximov d. zinovyev a.,2,1145,344
4708,toropetsky k. v.,skripkin a. g.,toropetsky k. v. skripkin a. g.,2,647,991
4750,korelskiy e.,strakhov s.,korelskiy e. strakhov s.,2,586,2639
4757,samohvalov a.,kharchenko a.,samohvalov a. kharchenko a.,2,2152,2757
4756,samohvalov a.,strakhov s.,samohvalov a. strakhov s.,2,2152,2639
4755,samohvalov a.,korelskiy e.,samohvalov a. korelskiy e.,2,2152,586
4754,samohvalov a.,maximov d.,samohvalov a. maximov d.,2,2152,1145
4753,samohvalov a.,kostina a.,samohvalov a. kostina a.,2,2152,2700
4752,samohvalov a.,zinovyev a.,samohvalov a. zinovyev a.,2,2152,344
4751,korelskiy e.,kharchenko a.,korelskiy e. kharchenko a.,2,586,2757
4749,korelskiy e.,samohvalov a.,korelskiy e. samohvalov a.,2,586,2152
4741,maximov d.,kostina a.,maximov d. kostina a.,2,1145,2700
4748,korelskiy e.,maximov d.,korelskiy e. maximov d.,2,586,1145
4747,korelskiy e.,kostina a.,korelskiy e. kostina a.,2,586,2700
4746,korelskiy e.,zinovyev a.,korelskiy e. zinovyev a.,2,586,344
4745,maximov d.,kharchenko a.,maximov d. kharchenko a.,2,1145,2757
4744,maximov d.,strakhov s.,maximov d. strakhov s.,2,1145,2639
4743,maximov d.,samohvalov a.,maximov d. samohvalov a.,2,1145,2152
4742,maximov d.,korelskiy e.,maximov d. korelskiy e.,2,1145,586
4709,toropetsky k. v.,polyakov d. a.,toropetsky k. v. polyakov d. a.,2,647,333
4707,polyakov d. a.,toropetsky k. v.,polyakov d. a. toropetsky k. v.,2,333,647
11451,patterson r.,aldin m.,patterson r. aldin m.,2,716,2035
4581,bazyrov i. sh.,alchibaev d. v.,bazyrov i. sh. alchibaev d. v.,2,208,1158
4585,bazyrov i. sh.,lukin s. v.,bazyrov i. sh. lukin s. v.,2,208,2703
4584,bazyrov i. sh.,kalinin o. yu.,bazyrov i. sh. kalinin o. yu.,2,208,1874
11437,govindarajan s.,mitra a.,govindarajan s. mitra a.,2,340,1341
11438,govindarajan s.,patterson r.,govindarajan s. patterson r.,2,340,716
11439,govindarajan s.,aldin m.,govindarajan s. aldin m.,2,340,2035
4583,bazyrov i. sh.,ovcharenko yu. v.,bazyrov i. sh. ovcharenko yu. v.,2,208,1203
4582,bazyrov i. sh.,glazyrina a. ye.,bazyrov i. sh. glazyrina a. ye.,2,208,2521
4580,sidelnik a. v.,bazyrov i. sh.,sidelnik a. v. bazyrov i. sh.,2,2790,208
8779,baig a. m.,urbancic t. i.,baig a. m. urbancic t. i.,2,3229,2586
11444,mitra a.,govindarajan s.,mitra a. govindarajan s.,2,1341,340
4579,sidelnik a. v.,chebyshev i. s.,sidelnik a. v. chebyshev i. s.,2,2790,1884
11446,mitra a.,patterson r.,mitra a. patterson r.,2,1341,716
11447,mitra a.,aldin m.,mitra a. aldin m.,2,1341,2035
11448,patterson r.,govindarajan s.,patterson r. govindarajan s.,2,716,340
4578,sidelnik a. v.,zhigulskiy s. v.,sidelnik a. v. zhigulskiy s. v.,2,2790,2363
11450,patterson r.,mitra a.,patterson r. mitra a.,2,716,1341
4586,bazyrov i. sh.,martemyanov a. n.,bazyrov i. sh. martemyanov a. n.,2,208,3131
4587,bazyrov i. sh.,zhigulskiy s. v.,bazyrov i. sh. zhigulskiy s. v.,2,208,2363
4706,polyakov d. a.,skripkin a. g.,polyakov d. a. skripkin a. g.,2,333,991
4686,sadykov l. a.,zvyagin v. f.,sadykov l. a. zvyagin v. f.,2,2655,2596
4705,skripkin a. g.,toropetsky k. v.,skripkin a. g. toropetsky k. v.,2,991,647
4704,skripkin a. g.,polyakov d. a.,skripkin a. g. polyakov d. a.,2,991,333
4691,golubtsov r. v.,sadykov l. a.,golubtsov r. v. sadykov l. a.,2,579,2655
4690,golubtsov r. v.,kim a. e.,golubtsov r. v. kim a. e.,2,579,2905
4689,golubtsov r. v.,zvyagin v. f.,golubtsov r. v. zvyagin v. f.,2,579,2596
4688,sadykov l. a.,golubtsov r. v.,sadykov l. a. golubtsov r. v.,2,2655,579
4687,sadykov l. a.,kim a. e.,sadykov l. a. kim a. e.,2,2655,2905
4685,kim a. e.,golubtsov r. v.,kim a. e. golubtsov r. v.,2,2905,579
4588,bazyrov i. sh.,chebyshev i. s.,bazyrov i. sh. chebyshev i. s.,2,208,1884
4684,kim a. e.,sadykov l. a.,kim a. e. sadykov l. a.,2,2905,2655
4683,kim a. e.,zvyagin v. f.,kim a. e. zvyagin v. f.,2,2905,2596
4682,zvyagin v. f.,golubtsov r. v.,zvyagin v. f. golubtsov r. v.,2,2596,579
8785,urbancic t. i.,baig a. m.,urbancic t. i. baig a. m.,2,2586,3229
4681,zvyagin v. f.,sadykov l. a.,zvyagin v. f. sadykov l. a.,2,2596,2655
4680,zvyagin v. f.,kim a. e.,zvyagin v. f. kim a. e.,2,2596,2905
4589,bazyrov i. sh.,sidelnik a. v.,bazyrov i. sh. sidelnik a. v.,2,208,2790
4505,alchibaev d. v.,zhigulskiy s. v.,alchibaev d. v. zhigulskiy s. v.,2,1158,2363
4504,alchibaev d. v.,martemyanov a. n.,alchibaev d. v. martemyanov a. n.,2,1158,3131
4503,alchibaev d. v.,lukin s. v.,alchibaev d. v. lukin s. v.,2,1158,2703
4180,bezikov a.,kiselev v.,bezikov a. kiselev v.,2,2514,3051
4296,xie jun,qiu kaibin,xie jun qiu kaibin,2,64,2419
4185,bezikov a.,korovaychuk y.,bezikov a. korovaychuk y.,2,2514,906
4184,bezikov a.,abdrakhimov a.,bezikov a. abdrakhimov a.,2,2514,567
4183,bezikov a.,leontev i.,bezikov a. leontev i.,2,2514,2265
1563,yang xiangtong,teng qi,yang xiangtong teng qi,2,2057,3109
4182,bezikov a.,frolov a.,bezikov a. frolov a.,2,2514,2691
4181,bezikov a.,naymushin a.,bezikov a. naymushin a.,2,2514,1178
4179,bezikov a.,martynov d.,bezikov a. martynov d.,2,2514,61
4298,xie jun,pan yuanwei,xie jun pan yuanwei,2,64,2738
4178,bezikov a.,naumov y.,bezikov a. naumov y.,2,2514,1137
4177,bezikov a.,vishnivetskiy a.,bezikov a. vishnivetskiy a.,2,2514,3185
4176,bezikov a.,solovyev t.,bezikov a. solovyev t.,2,2514,2349
4175,korovaychuk y.,bezikov a.,korovaychuk y. bezikov a.,2,906,2514
4174,korovaychuk y.,abdrakhimov a.,korovaychuk y. abdrakhimov a.,2,906,567
4173,korovaychuk y.,leontev i.,korovaychuk y. leontev i.,2,906,2265
4172,korovaychuk y.,frolov a.,korovaychuk y. frolov a.,2,906,2691
4297,xie jun,zhong bing,xie jun zhong bing,2,64,1367
4299,xie jun,shi xuewen,xie jun shi xuewen,2,64,619
4170,korovaychuk y.,kiselev v.,korovaychuk y. kiselev v.,2,906,3051
11623,jeffrey r. g.,zhang x.,jeffrey r. g. zhang x.,2,3023,1919
4318,shi xuewen,zhong bing,shi xuewen zhong bing,2,619,1367
4317,shi xuewen,qiu kaibin,shi xuewen qiu kaibin,2,619,2419
11618,zhang x.,jeffrey r. g.,zhang x. jeffrey r. g.,2,1919,3023
4316,shi xuewen,xie jun,shi xuewen xie jun,2,619,64
4314,pan yuanwei,shi xuewen,pan yuanwei shi xuewen,2,2738,619
4313,pan yuanwei,zhong bing,pan yuanwei zhong bing,2,2738,1367
4311,pan yuanwei,xie jun,pan yuanwei xie jun,2,2738,64
4310,zhong bing,wang lizhi,zhong bing wang lizhi,2,1367,1454
4300,xie jun,wang lizhi,xie jun wang lizhi,2,64,1454
4309,zhong bing,shi xuewen,zhong bing shi xuewen,2,1367,619
4308,zhong bing,pan yuanwei,zhong bing pan yuanwei,2,1367,2738
4307,zhong bing,qiu kaibin,zhong bing qiu kaibin,2,1367,2419
4306,zhong bing,xie jun,zhong bing xie jun,2,1367,64
4304,qiu kaibin,shi xuewen,qiu kaibin shi xuewen,2,2419,619
4302,qiu kaibin,zhong bing,qiu kaibin zhong bing,2,2419,1367
4301,qiu kaibin,xie jun,qiu kaibin xie jun,2,2419,64
4171,korovaychuk y.,naymushin a.,korovaychuk y. naymushin a.,2,906,1178
4169,korovaychuk y.,martynov d.,korovaychuk y. martynov d.,2,906,61
4502,alchibaev d. v.,kalinin o. yu.,alchibaev d. v. kalinin o. yu.,2,1158,1874
4144,frolov a.,korovaychuk y.,frolov a. korovaychuk y.,2,2691,906
4151,leontev i.,naymushin a.,leontev i. naymushin a.,2,2265,1178
4150,leontev i.,kiselev v.,leontev i. kiselev v.,2,2265,3051
4149,leontev i.,martynov d.,leontev i. martynov d.,2,2265,61
4148,leontev i.,naumov y.,leontev i. naumov y.,2,2265,1137
4147,leontev i.,vishnivetskiy a.,leontev i. vishnivetskiy a.,2,2265,3185
4146,leontev i.,solovyev t.,leontev i. solovyev t.,2,2265,2349
4145,frolov a.,bezikov a.,frolov a. bezikov a.,2,2691,2514
4143,frolov a.,abdrakhimov a.,frolov a. abdrakhimov a.,2,2691,567
1600,zhang yang,teng qi,zhang yang teng qi,2,3046,3109
4142,frolov a.,leontev i.,frolov a. leontev i.,2,2691,2265
4141,frolov a.,naymushin a.,frolov a. naymushin a.,2,2691,1178
4140,frolov a.,kiselev v.,frolov a. kiselev v.,2,2691,3051
4139,frolov a.,martynov d.,frolov a. martynov d.,2,2691,61
4138,frolov a.,naumov y.,frolov a. naumov y.,2,2691,1137
4137,frolov a.,vishnivetskiy a.,frolov a. vishnivetskiy a.,2,2691,3185
4136,frolov a.,solovyev t.,frolov a. solovyev t.,2,2691,2349
4152,leontev i.,frolov a.,leontev i. frolov a.,2,2265,2691
3814,mossop k.,rylance m.,mossop k. rylance m.,2,2649,2097
1580,teng qi,yang xiangtong,teng qi yang xiangtong,2,3109,2057
1588,teng qi,fan wentong,teng qi fan wentong,2,3109,2679
4168,korovaychuk y.,naumov y.,korovaychuk y. naumov y.,2,906,1137
4167,korovaychuk y.,vishnivetskiy a.,korovaychuk y. vishnivetskiy a.,2,906,3185
1583,teng qi,zhang yang,teng qi zhang yang,2,3109,3046
4166,korovaychuk y.,solovyev t.,korovaychuk y. solovyev t.,2,906,2349
4165,abdrakhimov a.,bezikov a.,abdrakhimov a. bezikov a.,2,567,2514
4164,abdrakhimov a.,korovaychuk y.,abdrakhimov a. korovaychuk y.,2,567,906
4163,abdrakhimov a.,leontev i.,abdrakhimov a. leontev i.,2,567,2265
4162,abdrakhimov a.,frolov a.,abdrakhimov a. frolov a.,2,567,2691
4154,leontev i.,korovaychuk y.,leontev i. korovaychuk y.,2,2265,906
4161,abdrakhimov a.,naymushin a.,abdrakhimov a. naymushin a.,2,567,1178
4160,abdrakhimov a.,kiselev v.,abdrakhimov a. kiselev v.,2,567,3051
4159,abdrakhimov a.,martynov d.,abdrakhimov a. martynov d.,2,567,61
4158,abdrakhimov a.,naumov y.,abdrakhimov a. naumov y.,2,567,1137
4157,abdrakhimov a.,vishnivetskiy a.,abdrakhimov a. vishnivetskiy a.,2,567,3185
4156,abdrakhimov a.,solovyev t.,abdrakhimov a. solovyev t.,2,567,2349
4155,leontev i.,bezikov a.,leontev i. bezikov a.,2,2265,2514
4319,shi xuewen,pan yuanwei,shi xuewen pan yuanwei,2,619,2738
4320,shi xuewen,wang lizhi,shi xuewen wang lizhi,2,619,1454
4321,wang lizhi,xie jun,wang lizhi xie jun,2,1454,64
4402,maximov danil,zinovyev aleksey,maximov danil zinovyev aleksey,2,1679,1561
4409,strakhov sergey,maximov danil,strakhov sergey maximov danil,2,464,1679
4408,strakhov sergey,pavlov valeriy,strakhov sergey pavlov valeriy,2,464,2068
4407,strakhov sergey,korelskiy evgeny,strakhov sergey korelskiy evgeny,2,464,2378
4406,strakhov sergey,lushev mikhail,strakhov sergey lushev mikhail,2,464,946
4405,strakhov sergey,tryasin evgeny,strakhov sergey tryasin evgeny,2,464,308
4404,strakhov sergey,kreknin sergey,strakhov sergey kreknin sergey,2,464,1726
4403,maximov danil,grachev oleg,maximov danil grachev oleg,2,1679,420
4401,maximov danil,strakhov sergey,maximov danil strakhov sergey,2,1679,464
4411,strakhov sergey,grachev oleg,strakhov sergey grachev oleg,2,464,420
4400,maximov danil,pavlov valeriy,maximov danil pavlov valeriy,2,1679,2068
4399,maximov danil,korelskiy evgeny,maximov danil korelskiy evgeny,2,1679,2378
4398,maximov danil,lushev mikhail,maximov danil lushev mikhail,2,1679,946
4397,maximov danil,tryasin evgeny,maximov danil tryasin evgeny,2,1679,308
4396,maximov danil,kreknin sergey,maximov danil kreknin sergey,2,1679,1726
4395,pavlov valeriy,grachev oleg,pavlov valeriy grachev oleg,2,2068,420
4394,pavlov valeriy,zinovyev aleksey,pavlov valeriy zinovyev aleksey,2,2068,1561
4410,strakhov sergey,zinovyev aleksey,strakhov sergey zinovyev aleksey,2,464,1561
4412,zinovyev aleksey,kreknin sergey,zinovyev aleksey kreknin sergey,2,1561,1726
4323,wang lizhi,zhong bing,wang lizhi zhong bing,2,1454,1367
4422,grachev oleg,lushev mikhail,grachev oleg lushev mikhail,2,420,946
4501,alchibaev d. v.,ovcharenko yu. v.,alchibaev d. v. ovcharenko yu. v.,2,1158,1203
4500,alchibaev d. v.,glazyrina a. ye.,alchibaev d. v. glazyrina a. ye.,2,1158,2521
4427,grachev oleg,zinovyev aleksey,grachev oleg zinovyev aleksey,2,420,1561
2921,safari reza,smith clayton,safari reza smith clayton,2,1960,725
4425,grachev oleg,maximov danil,grachev oleg maximov danil,2,420,1679
4424,grachev oleg,pavlov valeriy,grachev oleg pavlov valeriy,2,420,2068
4423,grachev oleg,korelskiy evgeny,grachev oleg korelskiy evgeny,2,420,2378
4421,grachev oleg,tryasin evgeny,grachev oleg tryasin evgeny,2,420,308
4413,zinovyev aleksey,tryasin evgeny,zinovyev aleksey tryasin evgeny,2,1561,308
4420,grachev oleg,kreknin sergey,grachev oleg kreknin sergey,2,420,1726
4419,zinovyev aleksey,grachev oleg,zinovyev aleksey grachev oleg,2,1561,420
4418,zinovyev aleksey,strakhov sergey,zinovyev aleksey strakhov sergey,2,1561,464
4417,zinovyev aleksey,maximov danil,zinovyev aleksey maximov danil,2,1561,1679
4416,zinovyev aleksey,pavlov valeriy,zinovyev aleksey pavlov valeriy,2,1561,2068
4415,zinovyev aleksey,korelskiy evgeny,zinovyev aleksey korelskiy evgeny,2,1561,2378
4414,zinovyev aleksey,lushev mikhail,zinovyev aleksey lushev mikhail,2,1561,946
4393,pavlov valeriy,strakhov sergey,pavlov valeriy strakhov sergey,2,2068,464
4392,pavlov valeriy,maximov danil,pavlov valeriy maximov danil,2,2068,1679
4391,pavlov valeriy,korelskiy evgeny,pavlov valeriy korelskiy evgeny,2,2068,2378
4363,kreknin sergey,grachev oleg,kreknin sergey grachev oleg,2,1726,420
4370,tryasin evgeny,zinovyev aleksey,tryasin evgeny zinovyev aleksey,2,308,1561
4369,tryasin evgeny,strakhov sergey,tryasin evgeny strakhov sergey,2,308,464
4368,tryasin evgeny,maximov danil,tryasin evgeny maximov danil,2,308,1679
4367,tryasin evgeny,pavlov valeriy,tryasin evgeny pavlov valeriy,2,308,2068
4366,tryasin evgeny,korelskiy evgeny,tryasin evgeny korelskiy evgeny,2,308,2378
4365,tryasin evgeny,lushev mikhail,tryasin evgeny lushev mikhail,2,308,946
4364,tryasin evgeny,kreknin sergey,tryasin evgeny kreknin sergey,2,308,1726
4362,kreknin sergey,zinovyev aleksey,kreknin sergey zinovyev aleksey,2,1726,1561
4390,pavlov valeriy,lushev mikhail,pavlov valeriy lushev mikhail,2,2068,946
4361,kreknin sergey,strakhov sergey,kreknin sergey strakhov sergey,2,1726,464
4360,kreknin sergey,maximov danil,kreknin sergey maximov danil,2,1726,1679
